"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
211,2010,22,3,0.150698383254287,0.0948321007462833,0.206564665762291
211,2011,22,3,0.173642733037479,0.117776450529475,0.229509015545483
211,2012,22,3,0.187387282065114,0.13152099955711,0.243253564573118
211,2013,22,3,0.235651124940397,0.179784842432393,0.2915174074484
211,2014,22,3,0.240089557457693,0.184223274949689,0.295955839965697
211,2015,22,3,0.237626434297457,0.181760151789453,0.293492716805461
211,2016,22,3,0.239206955098731,0.183340672590728,0.295073237606735
211,2017,22,3,0.238090367322697,0.182224084814693,0.293956649830701
211,2018,22,3,0.247908142498276,0.192041859990272,0.30377442500628
212,2000,22,3,0.240601875651073,0.184735593143069,0.296468158159077
212,2001,22,3,0.240591116398684,0.18472483389068,0.296457398906688
212,2002,22,3,0.241062360665465,0.185196078157462,0.296928643173469
212,2003,22,3,0.231885593266207,0.176019310758203,0.287751875774211
212,2004,22,3,0.226069338836177,0.170203056328173,0.281935621344181
212,2005,22,3,0.231408551736939,0.175542269228935,0.287274834244943
212,2006,22,3,0.234610816292438,0.178744533784434,0.290477098800442
212,2007,22,3,0.226666405962702,0.170800123454698,0.282532688470706
212,2008,22,3,0.223718859106922,0.167852576598918,0.279585141614926
212,2009,22,3,0.229942836245825,0.174076553737821,0.285809118753829
212,2010,22,3,0.239457392728424,0.18359111022042,0.295323675236428
212,2011,22,3,0.246636857247584,0.19077057473958,0.302503139755588
212,2012,22,3,0.292790096402518,0.236923813894514,0.348656378910522
212,2013,22,3,0.363032486846646,0.307166204338642,0.418898769354649
212,2014,22,3,0.373885470170851,0.318019187662847,0.429751752678855
212,2015,22,3,0.381674004134389,0.325807721626385,0.437540286642393
212,2016,22,3,0.383648148259675,0.327781865751672,0.439514430767679
212,2017,22,3,0.384883402644018,0.329017120136014,0.440749685152022
212,2018,22,3,0.386572043656511,0.330705761148507,0.442438326164515
213,2000,22,3,0.247477828946902,0.191611546438898,0.303344111454906
213,2001,22,3,0.247714873962654,0.19184859145465,0.303581156470658
213,2002,22,3,0.246230644308577,0.190364361800574,0.302096926816581
213,2003,22,3,0.239991422335392,0.184125139827388,0.295857704843396
213,2004,22,3,0.235753981352026,0.179887698844022,0.29162026386003
213,2005,22,3,0.234979320636429,0.179113038128425,0.290845603144433
213,2006,22,3,0.227660315354428,0.171794032846424,0.283526597862432
213,2007,22,3,0.224344212742461,0.168477930234457,0.280210495250465
213,2008,22,3,0.209426650849135,0.153560368341131,0.265292933357138
213,2009,22,3,0.221280176287584,0.16541389377958,0.277146458795588
213,2010,22,3,0.226299823406622,0.170433540898618,0.282166105914626
213,2011,22,3,0.234793724796319,0.178927442288315,0.290660007304323
213,2012,22,3,0.294050966100337,0.238184683592333,0.349917248608341
213,2013,22,3,0.34789076362707,0.292024481119066,0.403757046135074
213,2014,22,3,0.367263297856033,0.311397015348029,0.423129580364037
213,2015,22,3,0.376093651638595,0.320227369130591,0.431959934146599
213,2016,22,3,0.382746331414251,0.326880048906247,0.438612613922254
213,2017,22,3,0.365039402483202,0.309173119975198,0.420905684991206
213,2018,22,3,0.36617536285243,0.310309080344426,0.422041645360434
214,2000,22,3,0.238028633002272,0.182162350494268,0.293894915510276
214,2001,22,3,0.240017565517,0.184151283008996,0.295883848025004
214,2002,22,3,0.241315801438491,0.185449518930488,0.297182083946495
214,2003,22,3,0.245757493888713,0.189891211380709,0.301623776396717
214,2004,22,3,0.239245850549139,0.183379568041135,0.295112133057143
214,2005,22,3,0.235459756034726,0.179593473526722,0.29132603854273
214,2006,22,3,0.238434431193783,0.182568148685779,0.294300713701787
214,2007,22,3,0.2377909709121,0.181924688404096,0.293657253420104
214,2008,22,3,0.237109908980814,0.18124362647281,0.292976191488818
214,2009,22,3,0.239362458806605,0.183496176298601,0.295228741314609
214,2010,22,3,0.249920958498578,0.194054675990574,0.305787241006582
214,2011,22,3,0.258974953771177,0.203108671263173,0.314841236279181
214,2012,22,3,0.316383816070421,0.260517533562417,0.372250098578425
214,2013,22,3,0.373367947816194,0.31750166530819,0.429234230324198
214,2014,22,3,0.390132070734453,0.334265788226449,0.445998353242457
214,2015,22,3,0.408868244722812,0.353001962214808,0.464734527230816
214,2016,22,3,0.411389706296305,0.3555234237883,0.467255988804309
214,2017,22,3,0.407368652680582,0.351502370172578,0.463234935188586
214,2018,22,3,0.414348567375061,0.358482284867057,0.470214849883065
215,2000,22,3,0.0775392474437649,0.021672964935761,0.133405529951769
215,2001,22,3,0.0767135264353549,0.0208472439273509,0.132579808943359
215,2002,22,3,0.0693556807932355,0.0134893982852315,0.125221963301239
215,2003,22,3,0.0653117554954629,0.00944547298745898,0.121178038003467
215,2004,22,3,0.059758650808156,0.00389236830015203,0.11562493331616
215,2005,22,3,0.057538601479931,0.00167231897192704,0.113404883987935
215,2006,22,3,0.0629328584467257,0.00706657593872175,0.11879914095473
215,2007,22,3,0.0709399195333087,0.0150736370253047,0.126806202041313
