location_id,year_id,age_group_id,sex_id,gpr_mean,gpr_lower,gpr_upper
12,1998,22,3,0.018383051,0.002140879,0.07380495
12,1999,22,3,0.020315189,0.002478832,0.079476508
12,2000,22,3,0.021893124,0.002924587,0.079104474
12,2001,22,3,0.025642653,0.003735811,0.089029099
12,2002,22,3,0.027636418,0.00432007,0.094064558
12,2003,22,3,0.032207419,0.005615697,0.105636773
12,2004,22,3,0.0373743,0.007319987,0.116962114
12,2005,22,3,0.042077927,0.009081947,0.123183782
12,2006,22,3,0.045716591,0.010074696,0.126614667
12,2007,22,3,0.051505044,0.012652852,0.137704152
12,2008,22,3,0.071902159,0.019143407,0.181083326
12,2009,22,3,0.079803201,0.024133576,0.188596058
12,2010,22,3,0.087737981,0.028487142,0.196383111
12,2011,22,3,0.078589856,0.026989867,0.175128511
12,2012,22,3,0.096025984,0.036002836,0.196669318
12,2013,22,3,0.096314353,0.039293041,0.188440672
12,2014,22,3,0.092991432,0.040250186,0.179279457
12,2015,22,3,0.094262712,0.042646722,0.181419975
12,2016,22,3,0.093188961,0.041893302,0.182030425
12,2017,22,3,0.099760196,0.042396532,0.197434827
12,2018,22,3,0.101831333,0.040998066,0.205150874
13,1990,22,3,0.031295449,0.002319104,0.125093855
13,1991,22,3,0.032261848,0.002632755,0.125221879
13,1992,22,3,0.033382058,0.002810244,0.133611459
13,1993,22,3,0.03478381,0.003236302,0.13583631
13,1994,22,3,0.03680851,0.003930695,0.139989584
13,1995,22,3,0.039313855,0.004566754,0.144841549
13,1996,22,3,0.040460869,0.005021027,0.14706014
13,1997,22,3,0.045356662,0.005889779,0.161041782
13,1998,22,3,0.05108255,0.00716212,0.180764904
13,1999,22,3,0.059187594,0.009160669,0.194676486
13,2000,22,3,0.072836182,0.011847181,0.22429821
13,2001,22,3,0.081107155,0.013570162,0.251061362
13,2002,22,3,0.090430537,0.015567046,0.259654385
13,2003,22,3,0.099447835,0.017523032,0.281375525
13,2004,22,3,0.109317342,0.019969016,0.315705127
13,2005,22,3,0.115218848,0.020256714,0.337696674
13,2006,22,3,0.127966592,0.022427809,0.363688075
13,2007,22,3,0.139682968,0.02482209,0.40064862
13,2008,22,3,0.138335769,0.023143292,0.39532681
13,2009,22,3,0.145365908,0.023952478,0.413437616
13,2010,22,3,0.152238641,0.024228747,0.427442604
13,2011,22,3,0.167609906,0.026443064,0.473409199
13,2012,22,3,0.17640896,0.027432917,0.500266476
13,2013,22,3,0.175718841,0.025864534,0.508623399
13,2014,22,3,0.176447414,0.024469676,0.514648207
13,2015,22,3,0.207301621,0.029043744,0.586016818
13,2016,22,3,0.181734079,0.023532794,0.557181641
13,2017,22,3,0.189965872,0.024192567,0.587544155
13,2018,22,3,0.195310005,0.023509477,0.592886309
14,1990,22,3,0.020890045,0.001300353,0.099319806
14,1991,22,3,0.022898736,0.001395287,0.107524182
14,1992,22,3,0.024195227,0.001450655,0.118148143
14,1993,22,3,0.024896125,0.001477756,0.12663675
14,1994,22,3,0.02673243,0.001578313,0.138944995
14,1995,22,3,0.028427449,0.001591979,0.149180489
14,1996,22,3,0.031388744,0.001842432,0.170281536
14,1997,22,3,0.035694843,0.00224758,0.171193114
14,1998,22,3,0.042632309,0.002929289,0.201425543
14,1999,22,3,0.047869799,0.003378207,0.21764619
14,2000,22,3,0.056339123,0.004181327,0.251149384
14,2001,22,3,0.066254558,0.005221423,0.296389889
14,2002,22,3,0.072886882,0.005942709,0.325714984
14,2003,22,3,0.083419429,0.006869344,0.356362488
14,2004,22,3,0.091053126,0.007677482,0.373518536
14,2005,22,3,0.100818745,0.008427039,0.434715104
14,2006,22,3,0.108288467,0.008672916,0.442605254
14,2007,22,3,0.127244401,0.010920114,0.493845282
14,2008,22,3,0.135586759,0.012249169,0.506247639
14,2009,22,3,0.150590503,0.014184986,0.539408335
14,2010,22,3,0.157333224,0.01447005,0.556812967
14,2011,22,3,0.174020327,0.015851421,0.595451285
14,2012,22,3,0.179772961,0.016672373,0.602940623
14,2013,22,3,0.185663337,0.016940905,0.619765706
14,2014,22,3,0.181752956,0.016579005,0.608360772
14,2015,22,3,0.201563253,0.018316834,0.646131026
14,2016,22,3,0.200308277,0.018355981,0.656725547
14,2017,22,3,0.208264496,0.018946721,0.677763189
14,2018,22,3,0.209372363,0.01928176,0.670158114
15,1990,22,3,0.019638972,0.001151541,0.099069336
15,1991,22,3,0.021541202,0.001268535,0.112292222
15,1992,22,3,0.023920296,0.001458401,0.122554036
15,1993,22,3,0.02745597,0.001685383,0.140657946
15,1994,22,3,0.031234779,0.001965122,0.151489364
15,1995,22,3,0.036919196,0.002339527,0.177316296
15,1996,22,3,0.043324267,0.002846402,0.189169674
15,1997,22,3,0.04811094,0.003298741,0.214447763
15,1998,22,3,0.058579311,0.004255755,0.250608075
15,1999,22,3,0.065663149,0.004571517,0.285393785
15,2000,22,3,0.078345667,0.005391973,0.343815564
