COUNTRY_ID,country,year,p.mean,p.lower,p.upper
IND,India,2019,0.005849463,1.59E-05,0.036330726
KHM,Cambodia,1990,0.070247497,0.000322231,0.449567824
KHM,Cambodia,1991,0.067011735,0.000393577,0.398571257
KHM,Cambodia,1992,0.076433553,0.000500113,0.426183931
KHM,Cambodia,1993,0.067058139,0.000440681,0.390040105
KHM,Cambodia,1994,0.043376528,0.000211628,0.252696265
KHM,Cambodia,1995,0.045790968,0.000263436,0.294246151
KHM,Cambodia,1996,0.031483203,0.000144269,0.212560567
KHM,Cambodia,1997,0.038756655,0.000193783,0.232840252
KHM,Cambodia,1998,0.035675029,0.000179434,0.230731984
KHM,Cambodia,1999,0.03475979,0.000153279,0.215892567
KHM,Cambodia,2000,0.02690196,0.000103344,0.177946177
KHM,Cambodia,2001,0.022693783,7.88E-05,0.155103658
KHM,Cambodia,2002,0.035502083,0.000177711,0.225804708
KHM,Cambodia,2003,0.033516357,0.00018183,0.214080641
KHM,Cambodia,2004,0.025941541,0.00010315,0.173802878
KHM,Cambodia,2005,0.021347101,8.10E-05,0.138162932
KHM,Cambodia,2006,0.021928441,9.79E-05,0.138345423
KHM,Cambodia,2007,0.017436368,5.47E-05,0.113924041
KHM,Cambodia,2008,0.016974041,6.93E-05,0.114044546
KHM,Cambodia,2009,0.011709663,4.39E-05,0.066789148
KHM,Cambodia,2010,0.005527118,1.92E-05,0.037270606
KHM,Cambodia,2011,0.004727514,1.48E-05,0.033919977
KHM,Cambodia,2012,0.006807346,2.23E-05,0.048638657
KHM,Cambodia,2013,0.007868861,2.93E-05,0.048497946
KHM,Cambodia,2014,0.008481639,3.10E-05,0.053251518
KHM,Cambodia,2015,0.008088478,2.65E-05,0.060672844
KHM,Cambodia,2016,0.005050464,1.25E-05,0.033821705
KHM,Cambodia,2017,0.003849667,7.86E-06,0.022275139
KHM,Cambodia,2018,0.00320932,5.45E-06,0.020367731
KHM,Cambodia,2019,0.002107601,3.18E-06,0.012542568
LAO,Laos,1990,0.096476059,0.000723649,0.568153763
LAO,Laos,1991,0.093988553,0.000976369,0.509846194
LAO,Laos,1992,0.104227355,0.001159422,0.534551536
LAO,Laos,1993,0.09247455,0.000849587,0.500528069
LAO,Laos,1994,0.061179433,0.000384481,0.363755362
LAO,Laos,1995,0.065579973,0.000441537,0.377753257
LAO,Laos,1996,0.047319145,0.000275271,0.309121718
LAO,Laos,1997,0.05899864,0.00045122,0.36697674
LAO,Laos,1998,0.057152229,0.000354876,0.349165183
LAO,Laos,1999,0.057551058,0.000368915,0.369595408
LAO,Laos,2000,0.053824202,0.000351251,0.362932038
LAO,Laos,2001,0.044985516,0.000287953,0.296053737
LAO,Laos,2002,0.073992168,0.000664317,0.449303417
LAO,Laos,2003,0.070356785,0.000593363,0.432598764
LAO,Laos,2004,0.05142069,0.000340646,0.342606495
LAO,Laos,2005,0.038529323,0.000219796,0.284476805
LAO,Laos,2006,0.039897439,0.000253615,0.281055918
LAO,Laos,2007,0.031230662,0.000203353,0.214190658
LAO,Laos,2008,0.031059568,0.00020514,0.209020242
LAO,Laos,2009,0.022264382,0.000110158,0.156848413
LAO,Laos,2010,0.010346566,3.76E-05,0.073359391
LAO,Laos,2011,0.008700718,3.28E-05,0.064237063
LAO,Laos,2012,0.010974786,4.36E-05,0.07995831
LAO,Laos,2013,0.01259312,5.67E-05,0.092404896
LAO,Laos,2014,0.013645045,5.23E-05,0.090529962
LAO,Laos,2015,0.013181833,5.27E-05,0.097238329
LAO,Laos,2016,0.007787493,2.26E-05,0.05371225
LAO,Laos,2017,0.005989824,1.22E-05,0.046802025
LAO,Laos,2018,0.005032745,8.12E-06,0.032215246
LAO,Laos,2019,0.003278004,5.89E-06,0.021518364
LKA,Sri Lanka,1990,0.161698806,0.00053971,0.857727641
LKA,Sri Lanka,1991,0.161376287,0.000658388,0.844886671
LKA,Sri Lanka,1992,0.174017938,0.00077843,0.87548173
LKA,Sri Lanka,1993,0.159860572,0.000639012,0.838882955
LKA,Sri Lanka,1994,0.116944759,0.000332887,0.770761885
LKA,Sri Lanka,1995,0.121403037,0.000300001,0.785235634
LKA,Sri Lanka,1996,0.096803694,0.000169366,0.687515144
LKA,Sri Lanka,1997,0.10243372,0.000220811,0.699885063
LKA,Sri Lanka,1998,0.091592115,0.000195563,0.688846924
LKA,Sri Lanka,1999,0.093437321,0.000182009,0.679027759
LKA,Sri Lanka,2000,0.089316495,0.000187543,0.672295296
LKA,Sri Lanka,2001,0.078567222,0.000145059,0.63751407
LKA,Sri Lanka,2002,0.115677218,0.000333043,0.759431573
LKA,Sri Lanka,2003,0.112416126,0.00035151,0.729222542
LKA,Sri Lanka,2004,0.092558544,0.000242891,0.690817055
LKA,Sri Lanka,2005,0.078176908,0.000142891,0.629388069
LKA,Sri Lanka,2006,0.082077001,0.000176075,0.639043031
LKA,Sri Lanka,2007,0.068305464,0.000138613,0.577789893
LKA,Sri Lanka,2008,0.068732841,0.000139433,0.544271572
LKA,Sri Lanka,2009,0.052150172,9.95E-05,0.483668362
LKA,Sri Lanka,2010,0.029483323,2.99E-05,0.315030163
LKA,Sri Lanka,2011,0.026159808,2.96E-05,0.282446284
LKA,Sri Lanka,2012,0.033934135,4.66E-05,0.345248834
LKA,Sri Lanka,2013,0.038044889,5.22E-05,0.375468851
LKA,Sri Lanka,2014,0.039293201,6.47E-05,0.369175607
LKA,Sri Lanka,2015,0.037956644,5.20E-05,0.350188436
LKA,Sri Lanka,2016,0.026965307,2.12E-05,0.297841948
LKA,Sri Lanka,2017,0.021351029,1.48E-05,0.208345363
LKA,Sri Lanka,2018,0.018601219,1.02E-05,0.186962469
LKA,Sri Lanka,2019,0.013741463,6.91E-06,0.16717257
MMR,Myanmar,1990,0.11340331,0.000808109,0.658119479
MMR,Myanmar,1991,0.107563861,0.000840875,0.563240863
MMR,Myanmar,1992,0.120133025,0.001260831,0.625514061
MMR,Myanmar,1993,0.106890321,0.001142075,0.538042728
MMR,Myanmar,1994,0.071719504,0.000470399,0.411814543
MMR,Myanmar,1995,0.074087284,0.000601742,0.432083688
MMR,Myanmar,1996,0.054509777,0.000325797,0.346451345
MMR,Myanmar,1997,0.064184535,0.000457054,0.394730952
MMR,Myanmar,1998,0.063885589,0.000419297,0.377389294
MMR,Myanmar,1999,0.065143143,0.00050179,0.402087994
MMR,Myanmar,2000,0.061602468,0.000457099,0.394806194
MMR,Myanmar,2001,0.053768312,0.000280526,0.332191886
MMR,Myanmar,2002,0.083960133,0.000812443,0.495692114
MMR,Myanmar,2003,0.07977477,0.000666645,0.484258501
MMR,Myanmar,2004,0.056794653,0.000445367,0.367901914
MMR,Myanmar,2005,0.043770809,0.000248853,0.32420386
MMR,Myanmar,2006,0.041173824,0.000265576,0.271587677
MMR,Myanmar,2007,0.032522624,0.000198962,0.224411785
MMR,Myanmar,2008,0.032495622,0.000197227,0.244499905
MMR,Myanmar,2009,0.023313074,0.000119704,0.183117724
MMR,Myanmar,2010,0.01131572,4.31E-05,0.094774331
MMR,Myanmar,2011,0.00952228,3.22E-05,0.067988611
MMR,Myanmar,2012,0.012546412,5.33E-05,0.100578778
MMR,Myanmar,2013,0.014437194,6.58E-05,0.095457361
MMR,Myanmar,2014,0.015006425,7.21E-05,0.116267868
MMR,Myanmar,2015,0.01448229,5.61E-05,0.112322063
MMR,Myanmar,2016,0.009437831,2.84E-05,0.084942059
MMR,Myanmar,2017,0.007425235,1.55E-05,0.056148831
MMR,Myanmar,2018,0.006214166,1.18E-05,0.046425055
MMR,Myanmar,2019,0.004069338,6.28E-06,0.036099763
MYS,Malaysia,1990,0.124813927,0.000164249,0.698061996
MYS,Malaysia,1991,0.123309231,0.000195714,0.683048416
MYS,Malaysia,1992,0.135315206,0.00029533,0.688218088
MYS,Malaysia,1993,0.124414398,0.000249188,0.641770561
MYS,Malaysia,1994,0.090547824,0.000127776,0.564275267
MYS,Malaysia,1995,0.094203942,0.000150417,0.570137853
MYS,Malaysia,1996,0.073598647,0.000123748,0.491173871
MYS,Malaysia,1997,0.079323042,0.000142177,0.522549076
MYS,Malaysia,1998,0.069581067,0.000120431,0.464834353
MYS,Malaysia,1999,0.070028577,0.000103529,0.473255064
MYS,Malaysia,2000,0.067170559,9.60E-05,0.478933517
MYS,Malaysia,2001,0.057863355,8.99E-05,0.406342827
MYS,Malaysia,2002,0.087613025,0.000170889,0.551066402
MYS,Malaysia,2003,0.085064537,0.000149702,0.554634585
MYS,Malaysia,2004,0.070848632,0.000111355,0.482675424
MYS,Malaysia,2005,0.059863205,6.78E-05,0.442973043
MYS,Malaysia,2006,0.06257573,7.32E-05,0.457657078
MYS,Malaysia,2007,0.051570575,5.65E-05,0.401939588
MYS,Malaysia,2008,0.051520393,5.09E-05,0.398644289
MYS,Malaysia,2009,0.040528711,3.19E-05,0.355762477
MYS,Malaysia,2010,0.022071586,1.10E-05,0.201163436
MYS,Malaysia,2011,0.019200452,9.71E-06,0.178591239
MYS,Malaysia,2012,0.025032211,1.50E-05,0.227283073
MYS,Malaysia,2013,0.028242412,2.03E-05,0.255166803
MYS,Malaysia,2014,0.029162734,1.87E-05,0.262185399
MYS,Malaysia,2015,0.028298663,1.75E-05,0.253702194
MYS,Malaysia,2016,0.019458524,7.98E-06,0.165646591
MYS,Malaysia,2017,0.015654926,5.45E-06,0.128195499
MYS,Malaysia,2018,0.013322339,2.93E-06,0.121146449
MYS,Malaysia,2019,0.009531904,1.70E-06,0.086739749
NPL,Nepal,1990,0.111602578,0.001150289,0.563917382
NPL,Nepal,1991,0.110892272,0.001045361,0.591541187
NPL,Nepal,1992,0.127377853,0.001867055,0.58758022
NPL,Nepal,1993,0.110304126,0.001220963,0.534397398
NPL,Nepal,1994,0.070456125,0.000596392,0.385276694
NPL,Nepal,1995,0.076397525,0.000776443,0.424864666
NPL,Nepal,1996,0.053883673,0.000528577,0.319023102
NPL,Nepal,1997,0.060157099,0.000560622,0.349126229
NPL,Nepal,1998,0.056258412,0.00050691,0.33734791
NPL,Nepal,1999,0.04601531,0.000370922,0.298478399
NPL,Nepal,2000,0.043089647,0.000347993,0.252853209
NPL,Nepal,2001,0.034010624,0.000246497,0.211799323
NPL,Nepal,2002,0.059516735,0.000595737,0.338127609
NPL,Nepal,2003,0.053759304,0.000549427,0.299940286
